time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery level(%),Elapsed_sec,Beta (deg)
2025-05-21 22:29:00.725,WT901BLE68(4F145CEDD531),0.299,0.905,0.314,21.118,-17.517,0.122,70.44,-16.96,-91.98,-65.058,-42.358,-11.95,-0.6414534705682767,-0.3044258847177967,0.46193410338030105,0.5314877326372991,26.7,13113,100,2.003,75.54075187363892
2025-05-21 22:29:00.860,WT901BLE68(4F145CEDD531),0.324,0.923,0.287,13.428,-18.738,-2.014,72.54,-17.37,-93.91,-65.058,-42.358,-11.95,-0.6414534705682767,-0.3044258847177967,0.46193410338030105,0.5314877326372991,26.7,13113,100,2.013,75.54075187363892
2025-05-21 22:29:00.926,WT901BLE68(4F145CEDD531),0.34,0.914,0.296,7.202,-14.648,2.197,73.83,-17.77,-95.43,-65.058,-42.358,-11.95,-0.596867211921179,-0.3012287802268289,0.5258827863692375,0.5257927807578021,26.7,13113,100,2.013,74.59701484025483
2025-05-21 22:29:01.400,WT901BLE68(4F145CEDD531),0.314,0.952,0.349,-40.405,-6.592,-15.869,72.88,-17.95,-96.71,-65.058,-42.358,-11.95,-0.596867211921179,-0.3012287802268289,0.5258827863692375,0.5257927807578021,26.7,13113,100,2.013,74.59701484025483
2025-05-21 22:29:01.129,WT901BLE68(4F145CEDD531),0.353,0.942,0.358,-20.691,-6.592,8.118,70.11,-17.81,-97.08,-66.983,-40.467,-11.358,-0.596867211921179,-0.3012287802268289,0.5258827863692375,0.5257927807578021,26.7,13113,100,2.013,74.59701484025483
2025-05-21 22:29:01.242,WT901BLE68(4F145CEDD531),0.359,0.833,0.403,-23.01,-10.803,12.634,67.77,-19.42,-97.48,-66.983,-40.467,-11.358,-0.596867211921179,-0.3012287802268289,0.5258827863692375,0.5257927807578021,26.7,13113,100,2.013,74.59701484025483
2025-05-21 22:29:01.332,WT901BLE68(4F145CEDD531),0.36,0.838,0.411,-15.137,-8.423,-0.122,65.87,-20.36,-97.87,-66.983,-40.467,-11.358,-0.6149436725751222,-0.23051637100108255,0.49960548139267164,0.5648901178306355,26.7,13113,100,2.013,75.19543933373987
2025-05-21 22:29:01.444,WT901BLE68(4F145CEDD531),0.374,0.836,0.414,-9.949,-11.108,-2.38,64.87,-20.81,-98.68,-66.983,-40.467,-11.358,-0.6149436725751222,-0.23051637100108255,0.49960548139267164,0.5648901178306355,26.7,13113,100,2.263,75.19543933373987
2025-05-21 22:29:01.533,WT901BLE68(4F145CEDD531),0.373,0.854,0.406,-1.709,-5.31,-2.563,64.65,-20.93,-99.34,-68.958,-37.075,-13.158,-0.6149436725751222,-0.23051637100108255,0.49960548139267164,0.5648901178306355,26.7,13113,100,2.263,75.19543933373987
2025-05-21 22:29:01.646,WT901BLE68(4F145CEDD531),0.373,0.854,0.408,1.038,-2.625,-0.671,64.7,-21.01,-99.48,-68.958,-37.075,-13.158,-0.6149436725751222,-0.23051637100108255,0.49960548139267164,0.5648901178306355,26.7,13113,100,2.263,75.19543933373987
2025-05-21 22:29:01.736,WT901BLE68(4F145CEDD531),0.37,0.857,0.401,0.427,-1.77,0.61,64.76,-21.13,-99.31,-68.958,-37.075,-13.158,-0.6135267669692692,-0.22386341551789096,0.501950080485771,0.5670239801853428,26.7,13113,100,2.263,75.12340846248374
2025-05-21 22:29:01.849,WT901BLE68(4F145CEDD531),0.359,0.849,0.4,3.479,1.099,1.221,64.93,-21.25,-98.96,-68.958,-37.075,-13.158,-0.6135267669692692,-0.22386341551789096,0.501950080485771,0.5670239801853428,26.7,13113,100,2.263,75.12340846248374
2025-05-21 22:29:01.939,WT901BLE68(4F145CEDD531),0.354,0.858,0.396,3.601,2.319,-0.488,65.14,-21.19,-98.48,-69.917,-37.05,-12.15,-0.6135267669692692,-0.22386341551789096,0.501950080485771,0.5670239801853428,26.7,13113,100,2.263,75.12340846248374
2025-05-21 22:29:02.510,WT901BLE68(4F145CEDD531),0.355,0.88,0.381,2.258,0.61,0.549,65.41,-21.12,-98.21,-69.917,-37.05,-12.15,-0.6135267669692692,-0.22386341551789096,0.501950080485771,0.5670239801853428,26.7,13113,100,2.263,75.12340846248374
2025-05-21 22:29:02.141,WT901BLE68(4F145CEDD531),0.334,0.855,0.39,1.892,-0.549,-0.61,65.62,-21.13,-97.95,-69.917,-37.05,-12.15,-0.6145047895142804,-0.23551333332890628,0.5049685882424542,0.5585016189562391,26.7,13113,100,2.263,74.62004430867246
2025-05-21 22:29:02.254,WT901BLE68(4F145CEDD531),0.346,0.849,0.386,8.118,-8.667,-7.935,66.28,-20.86,-98.42,-69.917,-37.05,-12.15,-0.6145047895142804,-0.23551333332890628,0.5049685882424542,0.5585016189562391,26.7,13113,100,1.532,74.62004430867246
2025-05-21 22:29:02.346,WT901BLE68(4F145CEDD531),0.34,0.883,0.335,18.188,-13.733,-9.094,67.99,-20.41,-99.84,-69.0,-40.167,-8.667,-0.6145047895142804,-0.23551333332890628,0.5049685882424542,0.5585016189562391,26.7,13113,100,1.532,74.62004430867246
2025-05-21 22:29:02.455,WT901BLE68(4F145CEDD531),0.293,0.842,0.293,33.508,-18.25,-8.667,71.14,-20.17,-101.55,-69.0,-40.167,-8.667,-0.6145047895142804,-0.23551333332890628,0.5049685882424542,0.5585016189562391,26.7,13113,100,1.532,74.62004430867246
2025-05-21 22:29:02.547,WT901BLE68(4F145CEDD531),0.424,0.886,0.211,62.805,-28.809,-9.094,76.76,-19.82,-104.01,-69.0,-40.167,-8.667,-0.5409893812406129,-0.279410339633635,0.5932131828643947,0.526648337286476,26.7,13113,100,1.532,73.19335741136784
2025-05-21 22:29:02.660,WT901BLE68(4F145CEDD531),0.364,1.02,0.112,36.255,-23.56,9.827,82.25,-20.59,-106.42,-69.0,-40.167,-8.667,-0.5409893812406129,-0.279410339633635,0.5932131828643947,0.526648337286476,26.7,13113,100,1.532,73.19335741136784
2025-05-21 22:29:02.748,WT901BLE68(4F145CEDD531),0.396,0.987,0.083,6.592,-1.465,0.671,84.87,-21.26,-107.92,-71.142,-45.65,6.692,-0.5409893812406129,-0.279410339633635,0.5932131828643947,0.526648337286476,26.7,13113,100,1.532,73.19335741136784
2025-05-21 22:29:02.890,WT901BLE68(4F145CEDD531),0.32,0.916,0.066,-4.822,19.775,-0.732,84.17,-21.04,-106.24,-71.142,-45.65,6.692,-0.5409893812406129,-0.279410339633635,0.5932131828643947,0.526648337286476,26.7,13113,100,1.532,73.19335741136784
2025-05-21 22:29:02.952,WT901BLE68(4F145CEDD531),0.334,0.933,0.061,0.0,8.85,-0.549,83.68,-20.88,-104.55,-71.142,-45.65,6.692,-0.545708788835254,-0.2993657930249107,0.6001916630760995,0.5023465012603078,26.7,13113,100,1.532,71.57541083575052
2025-05-21 22:29:03.630,WT901BLE68(4F145CEDD531),0.349,0.933,0.054,3.845,2.136,-1.282,83.91,-20.71,-103.86,-71.142,-45.65,6.692,-0.545708788835254,-0.2993657930249107,0.6001916630760995,0.5023465012603078,26.7,13113,100,1.574,71.57541083575052
2025-05-21 22:29:03.153,WT901BLE68(4F145CEDD531),0.361,0.944,0.069,3.723,0.0,-2.014,84.48,-20.48,-103.57,-70.342,-46.008,6.242,-0.545708788835254,-0.2993657930249107,0.6001916630760995,0.5023465012603078,26.7,13113,100,1.574,71.57541083575052
2025-05-21 22:29:03.267,WT901BLE68(4F145CEDD531),0.338,0.941,0.068,-1.282,-10.62,-1.648,84.83,-20.41,-103.88,-70.342,-46.008,6.242,-0.545708788835254,-0.2993657930249107,0.6001916630760995,0.5023465012603078,26.7,13113,100,1.574,71.57541083575052
2025-05-21 22:29:03.358,WT901BLE68(4F145CEDD531),0.351,0.937,0.072,-3.662,-7.385,0.549,84.91,-20.43,-104.65,-70.342,-46.008,6.242,-0.5366509830167664,-0.30049734891893326,0.6070650483035811,0.5031690499702878,26.7,13113,100,1.574,71.75719761162348
2025-05-21 22:29:03.467,WT901BLE68(4F145CEDD531),0.352,0.932,0.069,-1.038,-3.662,-0.854,84.97,-20.42,-105.09,-70.342,-46.008,6.242,-0.5366509830167664,-0.30049734891893326,0.6070650483035811,0.5031690499702878,26.7,13113,100,1.574,71.75719761162348
2025-05-21 22:29:03.536,WT901BLE68(4F145CEDD531),0.346,0.939,0.069,0.0,-1.282,-1.16,85.05,-20.3,-105.12,-70.358,-45.983,6.333,-0.5366509830167664,-0.30049734891893326,0.6070650483035811,0.5031690499702878,26.7,13113,100,1.575,71.75719761162348
2025-05-21 22:29:03.672,WT901BLE68(4F145CEDD531),0.337,0.936,0.071,0.549,0.671,-0.854,85.15,-20.23,-104.95,-70.358,-45.983,6.333,-0.5366509830167664,-0.30049734891893326,0.6070650483035811,0.5031690499702878,26.7,13113,100,1.575,71.75719761162348
2025-05-21 22:29:03.740,WT901BLE68(4F145CEDD531),0.343,0.944,0.063,2.014,2.563,-2.502,85.25,-20.09,-104.65,-70.358,-45.983,6.333,-0.5366767690583318,-0.3106854967732264,0.6050101774804986,0.499414910463133,26.7,13113,100,1.575,72.05411858542709
2025-05-21 22:29:03.877,WT901BLE68(4F145CEDD531),0.327,0.938,0.053,4.7,4.395,-3.418,85.48,-19.76,-104.12,-70.358,-45.983,6.333,-0.5366767690583318,-0.3106854967732264,0.6050101774804986,0.499414910463133,26.7,13113,100,1.619,72.05411858542709
2025-05-21 22:29:03.941,WT901BLE68(4F145CEDD531),0.323,0.941,0.058,1.099,3.174,-2.441,85.91,-19.5,-103.69,-69.633,-47.1,6.4,-0.5366767690583318,-0.3106854967732264,0.6050101774804986,0.499414910463133,26.7,13113,100,1.619,72.05411858542709
2025-05-21 22:29:04.780,WT901BLE68(4F145CEDD531),0.319,0.952,0.051,-0.244,1.892,-2.075,85.89,-19.18,-103.29,-69.633,-47.1,6.4,-0.5366767690583318,-0.3106854967732264,0.6050101774804986,0.499414910463133,26.7,13113,100,1.619,72.05411858542709
2025-05-21 22:29:04.145,WT901BLE68(4F145CEDD531),0.325,0.95,0.054,-0.122,3.723,-0.916,85.88,-19.02,-102.92,-69.633,-47.1,6.4,-0.5399569242999329,-0.3263723185754984,0.5985509311800875,0.4936237558623572,26.7,13113,100,1.619,72.56441470682306
2025-05-21 22:29:04.279,WT901BLE68(4F145CEDD531),0.326,0.951,0.063,-2.319,3.723,-1.526,85.7,-18.89,-102.39,-69.633,-47.1,6.4,-0.5399569242999329,-0.3263723185754984,0.5985509311800875,0.4936237558623572,26.7,13113,100,1.619,72.56441470682306
2025-05-21 22:29:04.348,WT901BLE68(4F145CEDD531),0.331,0.962,0.076,-8.972,6.348,1.892,84.95,-18.82,-101.68,-68.983,-46.7,3.733,-0.5399569242999329,-0.3263723185754984,0.5985509311800875,0.4936237558623572,26.7,13113,100,1.619,72.56441470682306
2025-05-21 22:29:04.491,WT901BLE68(4F145CEDD531),0.324,0.951,0.097,-9.277,-0.61,4.089,84.0,-19.12,-101.2,-68.983,-46.7,3.733,-0.5399569242999329,-0.3263723185754984,0.5985509311800875,0.4936237558623572,26.7,13113,100,1.62,72.56441470682306
2025-05-21 22:29:04.550,WT901BLE68(4F145CEDD531),0.33,0.958,0.098,-14.587,-3.662,8.301,82.86,-19.84,-101.06,-68.983,-46.7,3.733,-0.5722803383151691,-0.3050114993407371,0.5748105166598101,0.49905517689437245,26.7,13113,100,1.62,71.58944510188476
2025-05-21 22:29:04.689,WT901BLE68(4F145CEDD531),0.368,0.947,0.138,-28.564,15.808,14.099,80.24,-20.8,-99.57,-68.983,-46.7,3.733,-0.5722803383151691,-0.3050114993407371,0.5748105166598101,0.49905517689437245,26.7,13113,100,1.642,71.58944510188476
2025-05-21 22:29:04.751,WT901BLE68(4F145CEDD531),0.36,0.922,0.185,-31.311,20.02,15.381,76.55,-21.69,-97.0,-71.108,-40.583,-4.625,-0.5722803383151691,-0.3050114993407371,0.5748105166598101,0.49905517689437245,26.7,13113,100,1.643,71.58944510188476
2025-05-21 22:29:04.893,WT901BLE68(4F145CEDD531),0.397,0.876,0.261,-29.846,16.235,15.625,72.96,-22.54,-94.48,-71.108,-40.583,-4.625,-0.5722803383151691,-0.3050114993407371,0.5748105166598101,0.49905517689437245,26.7,13113,100,1.643,71.58944510188476
2025-05-21 22:29:04.953,WT901BLE68(4F145CEDD531),0.405,0.867,0.305,-25.574,16.479,15.198,69.59,-23.37,-92.33,-71.108,-40.583,-4.625,-0.6554925276244933,-0.2534325761306549,0.506435130922283,0.49962479297164863,26.7,13113,100,1.643,68.14283659759823
2025-05-21 22:29:05.930,WT901BLE68(4F145CEDD531),0.418,0.821,0.376,-22.644,5.981,12.512,66.71,-24.29,-90.71,-71.108,-40.583,-4.625,-0.6554925276244933,-0.2534325761306549,0.506435130922283,0.49962479297164863,26.7,13113,100,1.643,68.14283659759823
2025-05-21 22:29:05.155,WT901BLE68(4F145CEDD531),0.441,0.796,0.42,-12.085,2.441,5.615,64.89,-24.87,-90.22,-72.117,-33.092,-14.508,-0.6554925276244933,-0.2534325761306549,0.506435130922283,0.49962479297164863,26.7,13113,100,1.643,68.14283659759823
2025-05-21 22:29:05.269,WT901BLE68(4F145CEDD531),0.444,0.795,0.436,-7.69,-3.967,-1.282,64.02,-25.11,-90.61,-72.117,-33.092,-14.508,-0.6554925276244933,-0.2534325761306549,0.506435130922283,0.49962479297164863,26.7,13113,100,1.643,68.14283659759823
2025-05-21 22:29:05.358,WT901BLE68(4F145CEDD531),0.454,0.805,0.426,-7.813,-6.165,-0.61,63.58,-25.28,-91.41,-72.117,-33.092,-14.508,-0.6603459108842411,-0.2195519396579278,0.49807708639259785,0.5173581349332048,26.7,13113,100,1.643,68.39072792079173
2025-05-21 22:29:05.471,WT901BLE68(4F145CEDD531),0.435,0.802,0.428,-4.028,-2.747,0.0,63.14,-25.51,-92.01,-72.117,-33.092,-14.508,-0.6603459108842411,-0.2195519396579278,0.49807708639259785,0.5173581349332048,26.7,13113,100,1.699,68.39072792079173
2025-05-21 22:29:05.561,WT901BLE68(4F145CEDD531),0.434,0.811,0.434,-4.333,0.61,-2.014,62.66,-25.43,-92.1,-73.042,-32.492,-14.392,-0.6603459108842411,-0.2195519396579278,0.49807708639259785,0.5173581349332048,26.7,13113,100,1.699,68.39072792079173
2025-05-21 22:29:05.673,WT901BLE68(4F145CEDD531),0.421,0.799,0.438,-1.282,3.052,-0.122,62.22,-25.29,-91.96,-73.042,-32.492,-14.392,-0.6603459108842411,-0.2195519396579278,0.49807708639259785,0.5173581349332048,26.7,13113,100,1.699,68.39072792079173
2025-05-21 22:29:05.765,WT901BLE68(4F145CEDD531),0.439,0.813,0.436,-0.549,-0.244,-0.366,62.12,-25.05,-91.91,-73.042,-32.492,-14.392,-0.6603459108842411,-0.2195519396579278,0.49807708639259785,0.5173581349332048,26.7,13113,100,1.699,68.39072792079173
2025-05-21 22:29:05.875,WT901BLE68(4F145CEDD531),0.433,0.8,0.435,1.221,1.038,0.793,62.05,-25.07,-91.94,-73.042,-32.492,-14.392,-0.6617744023762054,-0.21598122779519008,0.49102552598712007,0.5237372265065472,26.7,13113,100,1.699,69.01626860375454
2025-05-21 22:29:05.968,WT901BLE68(4F145CEDD531),0.437,0.806,0.438,0.061,-0.427,-0.061,62.11,-25.13,-91.87,-73.042,-32.492,-14.392,-0.6617744023762054,-0.21598122779519008,0.49102552598712007,0.5237372265065472,26.7,13113,100,1.7,69.01626860375454
2025-05-21 22:29:06.780,WT901BLE68(4F145CEDD531),0.434,0.805,0.435,0.732,-0.366,0.671,62.11,-25.18,-91.97,-72.733,-31.7,-14.683,-0.6617744023762054,-0.21598122779519008,0.49102552598712007,0.5237372265065472,26.7,13113,100,1.7,69.01626860375454
2025-05-21 22:29:06.170,WT901BLE68(4F145CEDD531),0.436,0.801,0.436,1.892,-1.282,0.061,62.2,-25.29,-92.04,-72.733,-31.7,-14.683,-0.6617744023762054,-0.21598122779519008,0.49102552598712007,0.5237372265065472,26.7,13113,100,1.7,69.01626860375454
2025-05-21 22:29:06.291,WT901BLE68(4F145CEDD531),0.425,0.811,0.43,1.892,-2.075,-1.099,62.41,-25.34,-92.29,-72.733,-31.7,-14.683,-0.6601043670725102,-0.2149544475631993,0.49451323732693214,0.5229851509871364,26.7,13113,100,1.735,68.86527121344152
2025-05-21 22:29:06.371,WT901BLE68(4F145CEDD531),0.398,0.802,0.424,4.883,0.305,-2.38,62.75,-25.29,-92.43,-72.733,-31.7,-14.683,-0.6601043670725102,-0.2149544475631993,0.49451323732693214,0.5229851509871364,26.7,13113,100,1.735,68.86527121344152
2025-05-21 22:29:06.505,WT901BLE68(4F145CEDD531),0.385,0.803,0.423,16.541,-3.845,-12.268,63.93,-24.7,-92.89,-72.633,-33.35,-12.767,-0.6601043670725102,-0.2149544475631993,0.49451323732693214,0.5229851509871364,26.7,13113,100,1.735,68.86527121344152
2025-05-21 22:29:06.576,WT901BLE68(4F145CEDD531),0.383,0.847,0.384,21.423,-5.249,-17.456,66.26,-23.41,-94.28,-72.633,-33.35,-12.767,-0.6601043670725102,-0.2149544475631993,0.49451323732693214,0.5229851509871364,26.7,13113,100,1.735,68.86527121344152
2025-05-21 22:29:06.690,WT901BLE68(4F145CEDD531),0.353,0.874,0.361,20.63,-4.456,-12.695,68.47,-22.26,-95.45,-72.633,-33.35,-12.767,-0.6260479977903547,-0.25318536700784994,0.5158113070083692,0.5271619959349367,26.7,13113,100,1.735,71.57912059972006
2025-05-21 22:29:06.776,WT901BLE68(4F145CEDD531),0.342,0.885,0.329,16.907,-10.803,-11.719,70.55,-21.42,-96.76,-72.633,-33.35,-12.767,-0.6260479977903547,-0.25318536700784994,0.5158113070083692,0.5271619959349367,26.7,13113,100,1.735,71.57912059972006
2025-05-21 22:29:06.896,WT901BLE68(4F145CEDD531),0.318,0.9,0.281,26.428,-12.451,-12.695,73.02,-20.63,-98.31,-70.275,-41.558,-6.017,-0.6260479977903547,-0.25318536700784994,0.5158113070083692,0.5271619959349367,26.7,13113,100,1.736,71.57912059972006
2025-05-21 22:29:06.979,WT901BLE68(4F145CEDD531),0.278,0.92,0.221,23.254,-21.484,-7.629,75.68,-20.06,-100.14,-70.275,-41.558,-6.017,-0.6260479977903547,-0.25318536700784994,0.5158113070083692,0.5271619959349367,26.7,13113,100,1.736,71.57912059972006
2025-05-21 22:29:07.930,WT901BLE68(4F145CEDD531),0.341,0.911,0.173,23.438,-28.625,-11.475,79.11,-19.63,-103.17,-70.275,-41.558,-6.017,-0.5558806980528677,-0.28709585463167625,0.5744017208610698,0.5278591505860307,26.7,13113,100,1.78,73.86620085287838
2025-05-21 22:29:07.194,WT901BLE68(4F145CEDD531),0.333,1.0,0.102,19.287,-23.56,-10.071,82.03,-18.74,-105.69,-70.275,-41.558,-6.017,-0.5558806980528677,-0.28709585463167625,0.5744017208610698,0.5278591505860307,26.7,13113,100,1.78,73.86620085287838
2025-05-21 22:29:07.305,WT901BLE68(4F145CEDD531),0.312,0.978,0.059,2.38,-9.399,-4.395,83.68,-18.23,-107.33,-69.208,-46.617,6.183,-0.5558806980528677,-0.28709585463167625,0.5744017208610698,0.5278591505860307,26.7,13113,100,1.78,73.86620085287838
2025-05-21 22:29:07.393,WT901BLE68(4F145CEDD531),0.311,0.935,0.064,-4.028,-2.502,0.0,83.69,-18.03,-107.64,-69.208,-46.617,6.183,-0.5558806980528677,-0.28709585463167625,0.5744017208610698,0.5278591505860307,26.7,13113,100,1.781,73.86620085287838
2025-05-21 22:29:07.498,WT901BLE68(4F145CEDD531),0.319,0.923,0.067,-2.686,-4.456,0.305,83.52,-18.09,-107.59,-69.208,-46.617,6.183,-0.5196173746839976,-0.2938054783741251,0.6001016147859397,0.5324980532689009,26.7,13113,100,1.781,74.91520242793888
2025-05-21 22:29:07.565,WT901BLE68(4F145CEDD531),0.306,0.96,0.076,1.953,-4.7,-0.061,83.82,-18.13,-107.83,-69.208,-46.617,6.183,-0.5196173746839976,-0.2938054783741251,0.6001016147859397,0.5324980532689009,26.7,13113,100,1.781,74.91520242793888
2025-05-21 22:29:07.697,WT901BLE68(4F145CEDD531),0.31,0.952,0.083,1.282,-0.793,-0.183,84.16,-18.13,-107.77,-68.833,-47.517,8.208,-0.5196173746839976,-0.2938054783741251,0.6001016147859397,0.5324980532689009,26.7,13113,100,1.781,74.91520242793888
2025-05-21 22:29:07.769,WT901BLE68(4F145CEDD531),0.307,0.952,0.072,1.038,2.38,-0.305,84.26,-18.13,-107.39,-68.833,-47.517,8.208,-0.5196173746839976,-0.2938054783741251,0.6001016147859397,0.5324980532689009,26.7,13113,100,1.781,74.91520242793888
2025-05-21 22:29:07.901,WT901BLE68(4F145CEDD531),0.312,0.952,0.065,1.038,3.296,0.549,84.42,-18.11,-106.81,-68.833,-47.517,8.208,-0.5212446420797094,-0.30214008032294437,0.6020600130941975,0.5239648228637636,26.7,13113,100,1.821,74.43422295644747
2025-05-21 22:29:07.969,WT901BLE68(4F145CEDD531),0.335,0.957,0.07,-4.944,7.263,3.418,84.02,-18.21,-105.93,-68.833,-47.517,8.208,-0.5212446420797094,-0.30214008032294437,0.6020600130941975,0.5239648228637636,26.7,13113,100,1.821,74.43422295644747
2025-05-21 22:29:08.105,WT901BLE68(4F145CEDD531),0.317,0.97,0.101,-14.099,20.569,10.376,82.61,-18.68,-104.23,-69.008,-46.858,5.475,-0.5212446420797094,-0.30214008032294437,0.6020600130941975,0.5239648228637636,26.7,13113,100,1.821,74.43422295644747
2025-05-21 22:29:08.173,WT901BLE68(4F145CEDD531),0.333,0.926,0.145,-17.395,17.212,12.695,80.41,-19.45,-101.76,-69.008,-46.858,5.475,-0.5212446420797094,-0.30214008032294437,0.6020600130941975,0.5239648228637636,26.7,13113,100,1.821,74.43422295644747
2025-05-21 22:29:08.305,WT901BLE68(4F145CEDD531),0.36,0.921,0.2,-20.691,6.348,6.47,78.35,-19.92,-100.43,-69.008,-46.858,5.475,-0.5737112809010793,-0.2941211632349737,0.5628805015816818,0.5172172159192918,26.7,13113,100,1.821,73.02477382276129
2025-05-21 22:29:08.375,WT901BLE68(4F145CEDD531),0.387,0.924,0.26,-26.123,7.996,16.846,75.56,-20.93,-98.89,-69.008,-46.858,5.475,-0.5737112809010793,-0.2941211632349737,0.5628805015816818,0.5172172159192918,26.7,13113,100,1.821,73.02477382276129
2025-05-21 22:29:08.530,WT901BLE68(4F145CEDD531),0.402,0.89,0.29,-25.146,0.122,11.841,72.67,-22.35,-97.96,-71.3,-40.425,-4.225,-0.5737112809010793,-0.2941211632349737,0.5628805015816818,0.5172172159192918,26.7,13113,100,1.821,73.02477382276129
2025-05-21 22:29:08.576,WT901BLE68(4F145CEDD531),0.375,0.849,0.329,-24.841,7.507,4.272,70.24,-22.94,-97.27,-71.3,-40.425,-4.225,-0.5737112809010793,-0.2941211632349737,0.5628805015816818,0.5172172159192918,26.7,13113,100,1.822,73.02477382276129
2025-05-21 22:29:08.733,WT901BLE68(4F145CEDD531),0.363,0.833,0.372,-24.17,9.46,3.967,67.53,-22.92,-96.21,-71.3,-40.425,-4.225,-0.6279316137303336,-0.23939205238854475,0.5134858518649101,0.5335968643702724,26.7,13113,100,1.845,71.58293339447272
2025-05-21 22:29:08.780,WT901BLE68(4F145CEDD531),0.358,0.82,0.421,-18.066,10.986,-6.348,65.16,-22.44,-95.15,-71.3,-40.425,-4.225,-0.6279316137303336,-0.23939205238854475,0.5134858518649101,0.5335968643702724,26.7,13113,100,1.845,71.58293339447272
2025-05-21 22:29:08.915,WT901BLE68(4F145CEDD531),0.348,0.837,0.445,-12.512,5.615,-6.287,63.39,-21.38,-94.63,-70.625,-35.825,-13.317,-0.6279316137303336,-0.23939205238854475,0.5134858518649101,0.5335968643702724,26.7,13113,100,1.845,71.58293339447272
2025-05-21 22:29:08.981,WT901BLE68(4F145CEDD531),0.364,0.801,0.473,-4.822,-2.38,-1.526,62.52,-20.99,-94.66,-70.625,-35.825,-13.317,-0.6279316137303336,-0.23939205238854475,0.5134858518649101,0.5335968643702724,26.7,13113,100,1.845,71.58293339447272
2025-05-21 22:29:09.117,WT901BLE68(4F145CEDD531),0.35,0.846,0.462,-1.953,-3.479,-2.502,62.35,-20.99,-95.23,-70.625,-35.825,-13.317,-0.6364463205139125,-0.22767299276912262,0.48101745054915346,0.5583218621324495,26.7,13113,100,1.845,74.16408096021391
2025-05-21 22:29:09.193,WT901BLE68(4F145CEDD531),0.359,0.846,0.456,-3.784,-1.77,0.122,62.15,-20.96,-95.51,-70.625,-35.825,-13.317,-0.6364463205139125,-0.22767299276912262,0.48101745054915346,0.5583218621324495,26.7,13113,100,1.845,74.16408096021391
2025-05-21 22:29:09.299,WT901BLE68(4F145CEDD531),0.365,0.829,0.47,-4.395,-2.686,-0.671,61.69,-21.07,-95.63,-70.583,-35.233,-14.417,-0.6364463205139125,-0.22767299276912262,0.48101745054915346,0.5583218621324495,26.7,13113,100,1.846,74.16408096021391
2025-05-21 22:29:09.395,WT901BLE68(4F145CEDD531),0.354,0.833,0.451,-5.92,-0.305,-0.977,61.23,-21.13,-95.83,-70.583,-35.233,-14.417,-0.6364463205139125,-0.22767299276912262,0.48101745054915346,0.5583218621324495,26.7,13113,100,1.846,74.16408096021391
2025-05-21 22:29:09.498,WT901BLE68(4F145CEDD531),0.358,0.817,0.466,-0.854,0.0,-1.892,60.91,-21.07,-95.82,-70.583,-35.233,-14.417,-0.6367704139950006,-0.2171471918437217,0.47534763393008506,0.5669348850195155,26.7,13113,100,1.897,74.75993805368822
